rank,name,final_score,semantic_score,experience_score,behavioral_score,retrieval_score,career_growth_score,location_score,education_score,skill_depth_score,skill_duration_score,skill_endorsement_score,leadership_score,job_stability_score,startup_mindset_score,title_semantic_score,experience_semantic_score,honeypot_flag,honeypot_type,reasoning,current_title,current_company,experience_years,location
278,Candidate_0264,0.5414,0.436,1.0,0.3411,0.0,0.62,1.0,0.9,0.5625,0.9083,1.0,0.0,1.0,0.0,0.5265,0.3541,False,,"Rank #278: Candidate with 8 years at Tech Mahindra, Accenture as Senior Software Engineer. Skilled in TensorFlow, Data Analysis, Keras. Consulting-only background without product-company experience. JD fit: meets the 5-9 year experience requirement (8 yrs); has the required expert-level Python.",Senior Software Engineer,HCL Technologies,8.0,Pune
279,Candidate_0448,0.541,0.4258,1.0,0.3243,0.07,0.65,0.3,0.5,0.6429,1.0,1.0,0.65,1.0,0.7,0.3198,0.2707,False,,"Rank #279: Strong match for retrieval-focused AI engineering role. 7 years at HR Business Partner, Operations Manager building semantic search, ranking, or retrieval systems with Stakeholder Management, Confluence, Machine Learning. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Operations Manager,HCL Technologies,7.0,Ahmedabad
280,Candidate_0192,0.54,0.5199,0.75,0.297,0.07,0.65,0.3,0.9,0.7083,1.0,1.0,0.15,1.0,0.7,0.6135,0.4258,False,,"Rank #280: Strong match for retrieval-focused AI engineering role. 4 years at Customer Success Manager, Account Executive building semantic search, ranking, or retrieval systems with NumPy, LangChain, REST APIs. Limited retrieval/ranking experience for this search-focused role. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Search Engineer,Razorpay,4.0,Kolkata
281,Candidate_0447,0.5395,0.4438,1.0,0.0843,0.07,0.65,1.0,0.8,0.7233,0.8978,1.0,0.15,1.0,0.7,0.2269,0.2524,False,,"Rank #281: Strong match for retrieval-focused AI engineering role. 7 years at HR Business Partner, Marketing Manager building semantic search, ranking, or retrieval systems with Keras, Salesforce, Google Analytics. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 118 days ago. JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Financial Analyst,Accenture,7.0,Delhi NCR
282,Candidate_0293,0.5394,0.4297,1.0,0.3077,0.0,0.62,1.0,0.9,0.6292,0.9472,1.0,0.0,1.0,0.0,0.5265,0.3065,False,,"Rank #282: Candidate with 8 years at Cognizant, Hexaware as Senior Software Engineer. Skilled in Pandas, Jupyter Notebook, Data Analysis. Consulting-only background without product-company experience. JD fit: meets the 5-9 year experience requirement (8 yrs).",Senior Software Engineer,HCL Technologies,8.0,Pune
283,Candidate_0428,0.5386,0.4126,1.0,0.1233,0.0,0.65,1.0,0.9,0.6333,1.0,0.8644,0.65,1.0,0.5,0.2487,0.2365,False,,"Rank #283: Candidate with 5 years at Operations Manager, Account Executive as Marketing Manager. Skilled in Machine Learning, Keras, Content Marketing. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 203 days ago. JD fit: meets the 5-9 year experience requirement (5 yrs).",Marketing Manager,Hexaware,5.0,Mumbai
284,Candidate_0170,0.5385,0.5576,0.5,0.409,0.14,0.65,1.0,0.5,0.7133,1.0,1.0,0.15,1.0,0.7,0.4277,0.4005,False,,"Rank #284: Strong match for retrieval-focused AI engineering role. 3 years at Marketing Manager, HR Business Partner building semantic search, ranking, or retrieval systems with GitHub, REST APIs, Keras. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Recommendation Systems Engineer,Razorpay,3.0,Delhi NCR
285,Candidate_0378,0.5384,0.4644,1.0,0.3068,0.0,0.65,0.3,0.9,0.6433,1.0,1.0,0.15,1.0,0.5,0.3382,0.333,False,,"Rank #285: Relevant AI/ML profile with 8 years of experience at Account Executive, Marketing Manager. Skills include SEO, TensorFlow, Python. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (8 yrs); has the required expert-level Python.",Data Entry Specialist,Wipro,8.0,Singapore
286,Candidate_0449,0.5384,0.4174,1.0,0.3031,0.0,0.65,1.0,0.5,0.645,0.9267,1.0,0.65,0.7,0.5,0.2487,0.2844,False,,"Rank #286: Candidate with 9 years at Marketing Manager, Operations Manager as Marketing Manager. Skilled in Communication, PowerPoint, SQL. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (9 yrs).",Marketing Manager,Corp Inc,9.0,Pune
287,Candidate_0463,0.5378,0.4245,0.7,0.3981,0.07,0.65,1.0,0.9,0.6667,1.0,1.0,0.65,0.7,0.7,0.2487,0.2274,False,,"Rank #287: Strong match for retrieval-focused AI engineering role. 10 years at Marketing Manager building semantic search, ranking, or retrieval systems with Machine Learning, Project Management, Stakeholder Management. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: exceeds minimum experience (10 yrs vs 5 required); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Marketing Manager,HCL Technologies,10.0,Noida
288,Candidate_0467,0.5354,0.3434,1.0,0.3354,0.0,0.65,1.0,0.5,0.675,1.0,1.0,0.65,1.0,0.5,0.2644,0.2038,False,,"Rank #288: Candidate with 6 years at Account Executive, Marketing Manager as Project Manager. Skilled in Google Analytics, Python, Stakeholder Management. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); has the required expert-level Python.",Project Manager,Cognizant,6.0,Delhi NCR
289,Candidate_0399,0.5352,0.4049,1.0,0.3965,0.07,0.65,0.3,0.9,0.6909,1.0,0.7182,0.15,1.0,0.7,0.1156,0.2246,False,,"Rank #289: Strong match for retrieval-focused AI engineering role. 7 years at HR Business Partner, Marketing Manager building semantic search, ranking, or retrieval systems with Microsoft Excel, HubSpot, Salesforce. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (7 yrs); demonstrates retrieval/ranking expertise required by the JD.",Account Executive,Corp Inc,7.0,Singapore
290,Candidate_0238,0.5351,0.5213,0.5,0.4079,0.07,0.65,1.0,0.9,0.6292,0.9222,0.86,0.15,1.0,0.7,0.6135,0.4291,False,,"Rank #290: Strong match for retrieval-focused AI engineering role. 3 years at HR Business Partner, Account Executive building semantic search, ranking, or retrieval systems with Python, SQL, OpenAI API. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Search Engineer,Deloitte Tech,3.0,Noida
291,Candidate_0362,0.5333,0.3558,1.0,0.3985,0.0,0.65,0.3,0.9,0.7267,0.9311,1.0,0.65,1.0,0.5,0.2241,0.2027,False,,"Rank #291: Candidate with 6 years at Marketing Manager, HR Business Partner as Customer Success Manager. Skilled in SQL, Stakeholder Management, Confluence. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); has the required expert-level Python.",Customer Success Manager,Tech Mahindra,6.0,Singapore
292,Candidate_0331,0.5327,0.4373,1.0,0.3803,0.0,0.65,0.3,0.9,0.7917,1.0,1.0,0.0,1.0,0.0,0.5265,0.2675,False,,"Rank #292: Candidate with 5 years at Infosys, Mphasis as Senior Software Engineer. Skilled in NumPy, Prompt Engineering, Scikit-learn. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); has the required expert-level Python.",Senior Software Engineer,Cognizant,5.0,Chennai
293,Candidate_0413,0.5317,0.3266,1.0,0.4284,0.0,0.65,1.0,0.9,0.6643,0.7762,1.0,0.15,1.0,0.5,0.1156,0.2112,False,,"Rank #293: Candidate with 5 years at Operations Manager, HR Business Partner as Account Executive. Skilled in Salesforce, Microsoft Excel, SQL. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs).",Account Executive,Startups Ltd,5.0,Delhi NCR
294,Candidate_0380,0.5307,0.4533,1.0,0.0899,0.0,0.65,1.0,0.9,0.7467,1.0,1.0,0.15,0.7,0.5,0.2649,0.2898,False,,"Rank #294: Candidate with 9 years at Customer Success Manager as UX Designer. Skilled in JIRA, Google Analytics, HubSpot. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 212 days ago. JD fit: meets the 5-9 year experience requirement (9 yrs).",UX Designer,Corp Inc,9.0,Mumbai
295,Candidate_0411,0.53,0.431,0.7,0.4067,0.07,0.65,0.8,0.8,0.6714,1.0,1.0,0.65,0.7,0.7,0.2644,0.2715,False,,"Rank #295: Strong match for retrieval-focused AI engineering role. 10 years at Operations Manager, HR Business Partner building semantic search, ranking, or retrieval systems with Machine Learning, Project Management, SQL. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: exceeds minimum experience (10 yrs vs 5 required); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Project Manager,Cognizant,10.0,Remote
296,Candidate_0353,0.5299,0.4459,1.0,0.1479,0.0,0.65,0.3,0.8,0.7375,1.0,1.0,0.65,1.0,0.5,0.3413,0.3031,False,,"Rank #296: Candidate with 5 years at Operations Manager, Account Executive as Business Development Manager. Skilled in Microsoft Excel, HubSpot, JIRA. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 160 days ago. JD fit: meets the 5-9 year experience requirement (5 yrs); has the required expert-level Python.",Business Development Manager,Corp Inc,5.0,Singapore
297,Candidate_0307,0.5298,0.4412,1.0,0.4044,0.0,0.62,0.3,0.9,0.6625,0.9889,1.0,0.0,1.0,0.0,0.5265,0.3612,False,,"Rank #297: Candidate with 5 years at IBM Consulting, Tech Mahindra as Senior Software Engineer. Skilled in LangChain, Jupyter Notebook, Python. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); has the required expert-level Python.",Senior Software Engineer,Hexaware,5.0,Kolkata
298,Candidate_0321,0.5294,0.4256,1.0,0.4293,0.0,0.62,0.3,0.9,0.6875,1.0,1.0,0.0,1.0,0.0,0.5265,0.307,False,,"Rank #298: Candidate with 6 years at IBM Consulting, Hexaware as Senior Software Engineer. Skilled in Jupyter Notebook, Pandas, ChatGPT. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); has the required expert-level Python.",Senior Software Engineer,Infosys,6.0,Chennai
299,Candidate_0313,0.5288,0.4364,1.0,0.3062,0.0,0.65,1.0,0.5,0.6333,1.0,1.0,0.0,1.0,0.0,0.5265,0.324,False,,"Rank #299: Candidate with 5 years at Wipro, Capgemini as Senior Software Engineer. Skilled in OpenAI API, SQL, TensorFlow. Consulting-only background without product-company experience. JD fit: meets the 5-9 year experience requirement (5 yrs).",Senior Software Engineer,TCS,5.0,Pune
300,Candidate_0291,0.5284,0.4382,1.0,0.4199,0.0,0.62,0.3,0.9,0.6875,0.8861,1.0,0.0,1.0,0.0,0.5265,0.3243,False,,"Rank #300: Candidate with 5 years at IBM Consulting, Cognizant as Senior Software Engineer. Skilled in OpenAI API, Pandas, Scikit-learn. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); has the required expert-level Python.",Senior Software Engineer,Capgemini,5.0,Kolkata
301,Candidate_0261,0.5277,0.4314,1.0,0.4087,0.0,0.62,0.3,0.9,0.7083,0.9167,1.0,0.0,1.0,0.0,0.5265,0.3464,False,,"Rank #301: Candidate with 8 years at Tech Mahindra, Infosys as Senior Software Engineer. Skilled in TensorFlow, GitHub, Pandas. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (8 yrs).",Senior Software Engineer,IBM Consulting,8.0,Chennai
302,Candidate_0426,0.5276,0.3787,1.0,0.4055,0.0,0.65,0.3,0.9,0.7083,1.0,1.0,0.15,1.0,0.5,0.2649,0.2229,False,,"Rank #302: Candidate with 7 years at Customer Success Manager, HR Business Partner as UX Designer. Skilled in SQL, Budget Management, Keras. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (7 yrs); has the required expert-level Python.",UX Designer,Tech Mahindra,7.0,"San Francisco, USA"
303,Candidate_0330,0.5269,0.4232,1.0,0.4481,0.0,0.62,0.3,0.8,0.6625,1.0,1.0,0.0,1.0,0.0,0.5265,0.3626,False,,"Rank #303: Candidate with 8 years at Infosys, Mphasis as Senior Software Engineer. Skilled in Machine Learning, OpenAI API, SQL. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (8 yrs); has the required expert-level Python.",Senior Software Engineer,Hexaware,8.0,Kolkata
304,Candidate_0339,0.5262,0.4401,1.0,0.3571,0.0,0.62,0.3,0.9,0.7208,1.0,1.0,0.0,1.0,0.0,0.5265,0.3133,False,,"Rank #304: Candidate with 6 years at Infosys, Cognizant as Senior Software Engineer. Skilled in REST APIs, Keras, Jupyter Notebook. Consulting-only background without product-company experience. JD fit: meets the 5-9 year experience requirement (6 yrs); has the required expert-level Python.",Senior Software Engineer,Wipro,6.0,Kolkata
305,Candidate_0274,0.5261,0.4383,1.0,0.3929,0.0,0.62,0.3,0.9,0.6292,1.0,1.0,0.0,1.0,0.0,0.5265,0.3459,False,,"Rank #305: Candidate with 5 years at Infosys, Tech Mahindra as Senior Software Engineer. Skilled in NumPy, Machine Learning, Scikit-learn. Consulting-only background without product-company experience. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); has the required expert-level Python.",Senior Software Engineer,Accenture,5.0,Kolkata
306,Candidate_0267,0.526,0.444,1.0,0.2888,0.0,0.62,1.0,0.5,0.6542,0.9111,1.0,0.0,1.0,0.0,0.5265,0.3668,False,,"Rank #306: Candidate with 9 years at Mphasis, Hexaware as Senior Software Engineer. Skilled in Keras, Scikit-learn, REST APIs. Consulting-only background without product-company experience. JD fit: meets the 5-9 year experience requirement (9 yrs); has the required expert-level Python.",Senior Software Engineer,Capgemini,9.0,Bangalore
307,Candidate_0389,0.5257,0.416,1.0,0.1178,0.07,0.65,0.3,0.7,0.7167,1.0,1.0,0.65,1.0,0.7,0.3198,0.2839,False,,"Rank #307: Strong match for retrieval-focused AI engineering role. 5 years at Operations Manager, Marketing Manager building semantic search, ranking, or retrieval systems with Project Management, Keras, Content Marketing. Limited retrieval/ranking experience for this search-focused role. Low engagement signal: last active 295 days ago. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD.",Operations Manager,IBM Consulting,5.0,Ahmedabad
308,Candidate_0175,0.5253,0.5565,0.5,0.441,0.14,0.65,0.3,0.9,0.6733,0.9156,1.0,0.15,1.0,0.7,0.4277,0.3901,False,,"Rank #308: Strong match for retrieval-focused AI engineering role. 3 years at Account Executive, Operations Manager building semantic search, ranking, or retrieval systems with Pandas, REST APIs, Data Analysis. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Recommendation Systems Engineer,Google,3.0,Ahmedabad
